,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.8,1.9,2.1,2.2,2.4,2.6,2.8,3.1,3.3,3.6,3.9,4.2,4.5,4.9,5.3,5.7
-7.945,0.010242746069127184,0.010125103339424324,0.010464861919458683,0.008900345933931922,0.008463912515685344,0.007986944651842184,0.007314335850637214,0.0072928364598330705,0.007235879694646625,0.006562382848139315,0.006552592208712542,0.006452373878850439,0.005775974688605282,0.005758960555992619,0.005284512301249137,0.00497327612170205,0.004594809351216441,0.004303727979061185,0.004303727979061185,0.004174267717995056,0.0037986620914097127,0.0037986620914097127,0.0036744872639695035,0.0036744872639695035,0.0031582645986497717,0.0031582645986497717,0.0031673671301842596,0.0031673671301842596,0.003040140092522252,0.003040140092522252,0.002916008786498411,0.002916008786498411,0.002883132212819569
-7.835,0.012032305313908587,0.010892171729997204,0.009859426181320494,0.010427484883593009,0.009255506081648428,0.008389594028308606,0.00847155139704858,0.007952113111121071,0.007709602430018707,0.007461026376828778,0.007328714425929766,0.006891617413551871,0.006423329690277082,0.006115574746522401,0.005883885424891338,0.0053112497121714005,0.005117274853256115,0.0050464190195861165,0.0050464190195861165,0.004485479923939151,0.004417755569614334,0.004417755569614334,0.0042916190200505185,0.0042916190200505185,0.003826152257407587,0.003826152257407587,0.003787235883379448,0.003787235883379448,0.0034392546340306354,0.0034392546340306354,0.0031917368776621536,0.0031917368776621536,0.003005856256538626
-7.725,0.011222336755655028,0.011418272512312607,0.010689842985505139,0.009625388216225767,0.009650621070004249,0.009761594198641201,0.00924878926208605,0.008826715281013156,0.008414686376702538,0.008256762834517076,0.007969371019711876,0.007687500606363483,0.007217017404827035,0.006982797793277394,0.006418362300592328,0.0062575025754424505,0.005732421178705967,0.0052875660692232275,0.0052875660692232275,0.005026923217757307,0.00499287393131806,0.00499287393131806,0.004548215918213031,0.004548215918213031,0.00431207696624041,0.00431207696624041,0.004048292697358663,0.004048292697358663,0.00360482024114847,0.00360482024114847,0.0032712412617586536,0.0032712412617586536,0.003420223299584865
-7.615,0.01190961773024658,0.011091592291575119,0.010984088411752234,0.01152398413342637,0.010779518271539956,0.011098036875802466,0.009766752457776313,0.009948370903600724,0.009157818064893098,0.008800699242240365,0.008741890447216464,0.008097230916234837,0.008082763551661622,0.007487118059008491,0.007105207157919114,0.007023832607894781,0.006472366162529525,0.005943729774721195,0.005943729774721195,0.0059114262890480485,0.005550870585247483,0.005550870585247483,0.0052766086970456785,0.0052766086970456785,0.004811926313401991,0.004811926313401991,0.004167458087813762,0.004167458087813762,0.004020216271457519,0.004020216271457519,0.003888009116872264,0.003888009116872264,0.0036671121161112596
-7.505,0.012594435353115602,0.012319938515365836,0.01208351251656836,0.011233973774897385,0.011797017588238862,0.011447670445769591,0.010870567115781273,0.010549546018900856,0.009696156429914593,0.010048516892928839,0.008970778810734733,0.008673203763617628,0.008155578139442161,0.008427567141126576,0.007965932446251944,0.007767600602718443,0.007553991529395681,0.00696368062164872,0.00696368062164872,0.006451053110334546,0.005727371502939603,0.005727371502939603,0.0053978697488662975,0.0053978697488662975,0.00510720295192662,0.00510720295192662,0.004751947291041072,0.004751947291041072,0.004940095805154566,0.004940095805154566,0.004360604145181896,0.004360604145181896,0.003713193124964556
-7.395,0.013290341381174518,0.01405730622566699,0.013115002526404032,0.012558499824653093,0.012258999675619723,0.010736510990535497,0.011195388565499668,0.011084716913488894,0.010171331680332029,0.010161414228452547,0.010169937144072239,0.009913996116979207,0.009698188666078168,0.009362404943390377,0.009077457066509267,0.008136085038225889,0.007768517972601649,0.007428196876254041,0.007428196876254041,0.007067266970182177,0.006422124115694116,0.006422124115694116,0.0064194256739816425,0.0064194256739816425,0.005957176248644534,0.005957176248644534,0.005368492838609097,0.005368492838609097,0.004595017595265358,0.004595017595265358,0.004849671851722282,0.004849671851722282,0.0044474712963500414
-7.285,0.01569748583141178,0.015002550956933886,0.013320206181654325,0.014261236339817988,0.013078621041147749,0.012496893548023765,0.011977305077383532,0.011854482296801657,0.011820089299117955,0.01099865638287311,0.010994909164094268,0.010761114526382783,0.010431089092825307,0.010207879316843464,0.009314859399996126,0.008681977742911956,0.008702441784947917,0.008290013804299215,0.008290013804299215,0.007672024294577733,0.007395220068627949,0.007395220068627949,0.006795454307948508,0.006795454307948508,0.0060393630600271905,0.0060393630600271905,0.005888218861491027,0.005888218861491027,0.0055480892796999455,0.0055480892796999455,0.005332756208475019,0.005332756208475019,0.00525467579620458
-7.175,0.015194862360282795,0.014631726936711406,0.0144354908508158,0.01343729137384829,0.01339413948299607,0.013219334091935629,0.01299512468874905,0.012969038168467215,0.012140897639261643,0.011825396105965478,0.01157472689420975,0.011322362103025908,0.011164626585142487,0.011027357437782478,0.010205459991342737,0.009714890756679542,0.009493947561466948,0.00887865452544395,0.00887865452544395,0.008662279169011565,0.007887664825518854,0.007887664825518854,0.007650770646228394,0.007650770646228394,0.007366086396546999,0.007366086396546999,0.0069465352176462086,0.0069465352176462086,0.0060465538590784825,0.0060465538590784825,0.005882545625592452,0.005882545625592452,0.005306212755941856
-7.065,0.015351830954345978,0.015057040647715333,0.01565506796090098,0.0143553447757818,0.015365964295798487,0.01441665706469605,0.01419336699949122,0.013649650692869175,0.012831696950225452,0.012724289405403122,0.012645462310074528,0.012732204923838133,0.011945038268935872,0.011349781452267872,0.011158917092455369,0.010646359017754764,0.009917800267586667,0.009903322987189624,0.009903322987189624,0.009411599928770482,0.009176325490315095,0.009176325490315095,0.008670570445959733,0.008670570445959733,0.007722468397338376,0.007722468397338376,0.007357084058274433,0.007357084058274433,0.007042379190264118,0.007042379190264118,0.006089293751531272,0.006089293751531272,0.006295688568991153
-6.955,0.01618171038658841,0.01692324513592443,0.015730964899045113,0.014962724076466013,0.014718007162595149,0.015534866608115334,0.013968706574655071,0.014313627300162802,0.014254310028237422,0.013784555747640934,0.013068107681564873,0.012962169641473403,0.012648400136173549,0.012414464783813592,0.011833121799488708,0.011984327053816635,0.01124192635627014,0.01072379371410009,0.01072379371410009,0.01036501539585214,0.009844268504197956,0.009844268504197956,0.009334016138957723,0.009334016138957723,0.00843037416933296,0.00843037416933296,0.007574281468474758,0.007574281468474758,0.007740546246249702,0.007740546246249702,0.0072021631532066255,0.0072021631532066255,0.0065944412973918416
